Date,Close,CloseTarget,MACD,Stochastics,ATR
2012-02-08,31.93,31.6,-0.437895097215,21.4470228819,0.719997
2012-02-09,32.580002,31.93,-0.431115109933,38.2429358545,1.470002
2012-02-10,31.1,32.580002,-0.466391610577,0.0,2.740002
2012-02-13,31.49,31.1,-0.343539124147,0.0,1.160001
2012-02-14,33.169998,31.49,-0.193144336421,0.0,2.390001
2012-02-15,33.599998,33.169998,-0.142395767349,26.3439247312,2.14
2012-02-16,34.18,33.599998,-0.108299783556,57.526827957,1.969997
2012-02-17,34.970001,34.18,-0.114866188279,100.0,1.470001
2012-02-21,34.5,34.970001,-0.200358853001,85.6286399657,1.16
2012-02-22,34.220001,34.5,-0.26580907526,39.1157068814,2.220001
2012-02-23,34.529999,34.220001,-0.319543152658,48.3443377483,1.41
2012-02-24,33.75,34.529999,-0.414732015984,22.5165562914,1.259999
2012-02-27,33.619999,33.75,-0.4539386872,18.2118874172,1.0
2012-02-28,33.810001,33.619999,-0.478830119054,24.5033443709,1.270001
2012-02-29,33.41,33.810001,-0.515609300492,11.2582781457,0.98
2012-03-01,34.41,33.41,-0.508283955546,44.3708609272,1.189999
2012-03-02,34.040001,34.41,-0.582120727861,32.1192384106,0.790001
2012-03-05,33.77,34.040001,-0.629049500546,23.178807947,0.940003
2012-03-06,33.110001,33.77,-0.646816607641,1.32453642384,1.150001
2012-03-07,33.119999,33.110001,-0.583730922731,1.15471078304,0.400001
2012-03-08,33.07,33.119999,-0.478099301338,0.0,0.450001
2012-03-09,34.740002,33.07,-0.311744522058,17.0984588848,2.240001
2012-03-12,36.009998,34.740002,-0.242701298456,49.9999352331,1.690003
2012-03-13,36.09,36.009998,-0.274563879929,52.0725275175,1.09
2012-03-14,35.290001,36.09,-0.327316596303,31.3471487154,1.290001
2012-03-15,35.0,35.290001,-0.31815176633,23.4096421472,0.700001
2012-03-16,35.32,35.0,-0.274047395212,31.5521440734,1.059997
2012-03-19,34.98,35.32,-0.245011613673,22.9007357768,0.779999
2012-03-20,34.959999,34.98,-0.171902679218,37.242767278,0.630001
2012-03-21,35.150002,34.959999,-0.0725760592625,48.4685312556,0.700001
2012-03-22,34.400002,35.150002,0.0377771772428,34.9550153072,0.850003
2012-03-23,34.080002,34.400002,0.254366499955,29.1892485026,1.479999
2012-03-26,37.400002,34.080002,0.568095930608,89.0090791007,4.009998
2012-03-27,37.939999,37.400002,0.63518356273,98.7847391614,2.920002
2012-03-28,37.849998,37.939999,0.633425381552,97.2270344728,1.329998
2012-03-29,37.330002,37.849998,0.599282692034,88.2149658336,1.16
2012-03-30,37.240002,37.330002,0.565562951398,86.6551727246,1.259999
2012-04-02,36.580002,37.240002,0.491156059364,75.2166899249,1.440002
2012-04-03,38.009998,36.580002,0.421364893516,100.0,1.889999
2012-04-04,35.0,38.009998,0.149272087961,100.0,3.319999
2012-04-05,34.48,35.0,0.0553447718687,100.0,1.029999
2012-04-09,33.150002,34.48,-0.0349468594669,75.1413559322,1.380002
2012-04-10,32.459999,33.150002,-0.033434534725,36.1581355932,1.75
2012-04-11,33.09,32.459999,0.0329844478038,71.7514124294,1.280003
2012-04-12,33.439999,33.09,0.0539928027165,82.653052374,1.560002
2012-04-13,33.59,33.439999,0.0382125528246,83.4906054201,1.190003
2012-04-16,32.25,33.59,-0.00857583753816,20.2830284354,1.610001
2012-04-17,32.240002,32.25,0.0545488342724,19.8114244394,1.029999
2012-04-18,32.66,32.240002,0.135261416239,39.6226601994,1.219999
2012-04-19,33.16,32.66,0.193571153277,79.2000155733,0.93
2012-04-20,33.16,33.16,0.209543866243,79.8969329897,0.790001
2012-04-23,31.940001,33.16,0.215974109013,48.4536597938,1.450001
2012-04-24,31.82,31.940001,0.333137146081,45.3608505155,1.200001
2012-04-25,32.91,31.82,0.490386748107,73.4536340206,1.170002
2012-04-26,33.490002,32.91,0.574708747773,90.0222372555,0.61
2012-04-27,33.34,33.490002,0.60450997764,87.3949763435,0.720001
2012-04-30,33.130001,33.34,0.630898764375,84.9162355524,0.779999
2012-05-01,33.779999,33.130001,0.658339698346,97.4921630094,1.079998
2012-05-02,33.939999,33.779999,0.599487300295,100.0,1.0
2012-05-03,32.459999,33.939999,0.471873176175,90.7407407407,1.869999
2012-05-04,31.83,32.459999,0.420467970279,79.0740925926,1.059999
2012-05-07,32.470001,31.83,0.393684148918,90.925962963,0.970001
2012-05-08,30.190001,32.470001,0.274400416282,48.7037407407,3.359999
2012-05-09,30.059999,30.190001,0.327278331355,46.2962962963,1.01
2012-05-10,32.959999,30.059999,0.403454493956,100.0,4.620001
2012-05-11,32.25,32.959999,0.201244284005,100.0,1.279999
2012-05-14,30.059999,32.25,-0.0184023130809,60.5326583377,2.200001
2012-05-15,29.43,30.059999,-0.101820958183,45.2784526497,1.74
2012-05-16,29.18,29.43,-0.147135002693,39.2251868159,1.300001
2012-05-17,28.57,29.18,-0.175214586909,24.4552181815,1.550001
2012-05-18,27.559999,28.57,-0.141165149285,0.0,1.74
2012-05-21,28.77,27.559999,0.0198979139152,23.359594037,2.139999
2012-05-22,30.799999,28.77,0.127536168264,76.6403797163,2.57
2012-05-23,31.02,30.799999,0.0710788800268,82.4146811471,1.549999
2012-05-24,30.280001,31.02,-0.0310440637736,62.9921454109,1.559999
2012-05-25,29.809999,30.280001,-0.0954475594131,50.6561413879,1.209999
2012-05-29,31.690001,29.809999,-0.130984374527,100.0,2.120001
2012-05-30,30.41,31.690001,-0.363402250772,63.8888980079,1.450001
2012-05-31,29.5,30.41,-0.542981704362,38.4798245891,1.66
2012-06-01,28.15,29.5,-0.677760389743,4.57628813559,1.74
2012-06-04,27.879999,28.15,-0.698981910534,0.0,1.299999
2012-06-05,27.91,27.879999,-0.669257302647,0.0,0.83
2012-06-06,29.219999,27.91,-0.600302260846,5.96705638538,1.540001
2012-06-07,28.93,29.219999,-0.610240417775,0.0,1.020001
2012-06-08,30.08,28.93,-0.569675046222,20.5567237687,2.040001
2012-06-11,29.120001,30.08,-0.606926501463,0.0,2.040001
2012-06-12,29.66,29.120001,-0.538935068318,6.13638357437,1.030001
2012-06-13,29.77,29.66,-0.478474828822,8.63638243801,1.17
2012-06-14,29.389999,29.77,-0.388520459552,0.0,2.029999
2012-06-15,29.91,29.389999,-0.211690995801,0.0,1.140002
2012-06-18,31.84,29.91,-0.0119233115073,42.4778635759,2.830002
2012-06-19,32.09,31.84,0.0674292865174,49.8524926689,1.16
2012-06-20,33.779999,32.09,0.14345576857,99.7049558392,2.41
2012-06-21,32.189999,33.779999,0.0648157197528,52.8023148076,2.439999
2012-06-22,33.790001,32.189999,0.104584452021,100.0,1.790001
2012-06-25,33.110001,33.790001,-0.0142167217823,70.3896363636,1.369999
2012-06-26,31.610001,33.110001,-0.120208116609,21.7626118278,1.720002
2012-06-27,31.959999,31.610001,-0.119768604956,28.0575410175,0.880001
2012-06-28,31.41,31.959999,-0.156968314322,18.1654708931,1.49
2012-06-29,31.290001,31.41,-0.154421409043,16.0072151092,1.799999
2012-07-02,30.4,31.290001,-0.139657335781,0.0,1.609998
2012-07-03,30.66,30.4,-0.0300845749315,0.0,0.6
2012-07-05,31.23,30.66,0.0916689789983,22.7124220118,1.01
2012-07-06,30.99,31.23,0.193575198533,29.1012779176,0.930001
2012-07-09,31.49,30.99,0.345343654674,42.911890166,1.16
2012-07-10,31.27,31.49,0.48592531655,40.102183908,1.590001
2012-07-11,31.51,31.27,0.67814761706,48.3159173422,0.67
2012-07-12,32.700001,31.51,0.888856158061,62.1370687732,2.209999
2012-07-13,34.25,32.700001,1.02061507724,82.3892978774,1.700001
2012-07-16,35.959999,34.25,0.99922884778,100.0,2.099998
2012-07-17,33.349998,35.959999,0.746981303673,100.0,3.579998
2012-07-18,32.150002,33.349998,0.620214739743,98.0551377634,2.609999
2012-07-19,32.27,32.150002,0.534782624619,100.0,1.110001
2012-07-20,31.790001,32.27,0.378439270367,100.0,1.02
2012-07-23,30.66,31.790001,0.190560716455,100.0,1.17
2012-07-24,29.84,30.66,0.033255135596,90.1204819277,1.42
2012-07-25,28.950001,29.84,-0.104829697246,56.2130374753,1.23
2012-07-26,28.129999,28.950001,-0.20222641075,40.0394280079,2.360001
2012-07-27,29.51,28.129999,-0.244808914963,67.258382643,1.56
2012-07-30,27.35,29.51,-0.432055074349,24.6548323471,3.040001
2012-07-31,27.42,27.35,-0.455946423017,26.0355029586,0.619999
2012-08-01,26.25,27.42,-0.474842621633,2.95857988166,1.959999
2012-08-02,26.1,26.25,-0.360282026215,0.0,1.33
2012-08-03,27.27,26.1,-0.166261556096,0.0,1.449999
2012-08-06,28.27,27.27,-0.00331472660628,0.0,1.430001
2012-08-07,30.25,28.27,0.125230660566,55.7692307692,2.63
2012-08-08,29.09,30.25,0.0993843690298,27.0175438596,1.66
2012-08-09,29.41,29.09,0.175663699727,38.2456140351,0.91
2012-08-10,29.940001,29.41,0.242793610818,56.8421403509,0.630002
2012-08-13,31.17,29.940001,0.27281216431,100.0,2.199999
2012-08-14,29.42,31.17,0.177961519935,45.643153527,1.91
2012-08-15,29.4,29.42,0.214174869221,48.6486684754,0.890002
2012-08-16,30.299999,29.4,0.258764205866,84.5877722537,0.989999
2012-08-17,30.01,30.299999,0.219887951157,74.1935391375,0.729999
2012-08-20,29.51,30.01,0.185983198551,56.2723857607,1.289999
2012-08-21,29.110001,29.51,0.182400509973,51.7857296981,1.0
2012-08-22,29.950001,29.110001,0.212100805904,76.7857371386,1.030001
2012-08-23,30.73,29.950001,0.161698756995,100.0,1.2
2012-08-24,29.5,30.73,0.00642982093957,100.0,1.32
2012-08-27,28.32,29.5,-0.0856173413863,31.4569413622,1.530001
2012-08-28,28.690001,28.32,-0.0889196846188,25.5319148936,1.379999
2012-08-29,28.41,28.690001,-0.124172954682,20.1160348162,0.670001
2012-08-30,28.41,28.41,-0.137104835519,20.1160348162,0.64
2012-08-31,28.52,28.41,-0.146505604027,22.2436943907,0.639999
2012-09-04,28.139999,28.52,-0.161894788288,14.8935783366,1.09
2012-09-05,27.940001,28.139999,-0.135426001267,11.0251450677,0.690001
2012-09-06,28.549999,27.940001,-0.0693820062042,22.8239458414,1.0
2012-09-07,29.35,28.549999,-0.0328930185052,38.2978529981,1.07
2012-09-10,27.370001,29.35,-0.0594275162588,0.0,2.050001
2012-09-11,27.799999,27.370001,0.108861362851,5.19996,0.789999
2012-09-12,28.280001,27.799999,0.300352158835,14.8,0.780001
2012-09-13,29.48,28.280001,0.511166670589,38.79998,1.219999
2012-09-14,30.389999,29.48,0.667022467866,56.99996,1.17
2012-09-17,32.540001,30.389999,0.768237347801,100.0,2.39
2012-09-18,31.34,32.540001,0.662204408521,100.0,1.860001
2012-09-19,31.049999,31.34,0.609387448694,100.0,0.799999
2012-09-20,30.9,31.049999,0.542846208067,100.0,0.82
2012-09-21,30.02,30.9,0.446582720624,79.4871729126,1.949999
2012-09-24,30.66,30.02,0.387728550799,100.0,1.630001
2012-09-25,27.66,30.66,0.230549008345,5.30969496433,3.129999
2012-09-26,27.540001,27.66,0.312283795196,8.50206821946,0.92
2012-09-27,28.49,27.540001,0.436279973467,46.9635817666,1.0
2012-09-28,29.280001,28.49,0.506158798647,78.9474408694,1.399999
2012-10-01,29.16,29.280001,0.513122988727,74.0890988215,0.889999
2012-10-02,29.799999,29.16,0.524020423534,100.0,0.889999
2012-10-03,29.299999,29.799999,0.463450249553,95.1690338164,0.710001
2012-10-04,29.4,29.299999,0.421186492678,100.0,1.45
2012-10-05,28.889999,29.4,0.346455105017,81.2499479167,1.129999
2012-10-08,29.25,28.889999,0.291850497694,100.0,0.789999
2012-10-09,28.370001,29.25,0.1802382263,69.7987248322,1.0
2012-10-10,28.4,28.370001,0.119555682378,71.8120805369,0.709999
2012-10-11,28.32,28.4,0.0414837426005,51.5625,0.73
2012-10-12,27.639999,28.32,-0.046323450297,16.14578125,1.23
2012-10-15,27.33,27.639999,-0.0828054496089,0.0,1.189998
2012-10-16,28.059999,27.33,-0.0825958870592,16.5048503629,0.76
2012-10-17,28.82,28.059999,-0.136385034275,34.6153920118,1.040001
2012-10-18,28.040001,28.82,-0.267508312536,15.8654250647,1.209999
2012-10-19,27.74,28.040001,-0.345792210168,8.6538660318,0.900002
2012-10-22,27.85,27.74,-0.394902575154,11.2980955298,0.639999
2012-10-23,28.389999,27.85,-0.442721611001,23.8770572685,1.189998
2012-10-24,27.42,28.389999,-0.530965317962,0.945649671088,1.27
2012-10-25,27.52,27.42,-0.519515566689,3.30971474718,0.379999
2012-10-26,27.379999,27.52,-0.47700397421,0.0,0.779999
2012-10-31,28.129999,27.379999,-0.368767955869,0.0,0.979999
2012-11-01,29.25,28.129999,-0.263609904064,8.08823529412,1.360001
2012-11-02,28.92,29.25,-0.205844453538,0.0,1.0
2012-11-05,31.5,28.92,-0.0706939317246,44.0298507463,2.66
2012-11-06,31.15,31.5,-0.12853679821,30.9701492537,1.549999
2012-11-07,31.540001,31.15,-0.159248823326,45.5224253731,1.24
2012-11-08,31.309999,31.540001,-0.22564787841,34.0205841924,0.939998
2012-11-09,30.32,31.309999,-0.276782699276,0.0,1.459999
2012-11-12,31.07,30.32,-0.226939251648,8.33333333333,1.26
2012-11-13,31.610001,31.07,-0.2137566616,20.7895054709,1.280001
2012-11-14,31.379999,31.610001,-0.232147432846,14.7368196676,0.919998
2012-11-15,30.82,31.379999,-0.216427902034,0.0,0.940001
2012-11-16,31.84,30.82,-0.119820602721,0.0,1.41
2012-11-19,32.919998,31.84,-0.074093872981,31.726812632,1.41
2012-11-20,33.0,32.919998,-0.108896828631,34.9397469396,1.189998
2012-11-21,32.470001,33.0,-0.154632571424,10.7936576468,1.18
2012-11-23,32.130001,32.470001,-0.151870138458,0.0,1.130001
2012-11-26,32.27,32.130001,-0.100048745436,3.83380559151,0.679998
2012-11-27,32.150002,32.27,-0.0301159482822,0.0,1.14
2012-11-28,33.23,32.150002,0.0886482041185,0.0,2.380001
2012-11-29,33.689999,33.23,0.149059635734,4.79030513809,1.130001
2012-11-30,33.82,33.689999,0.187252970589,12.5748054788,1.270001
2012-12-03,34.619999,33.82,0.22604936056,60.4789945856,1.5
2012-12-04,33.900002,34.619999,0.196030010595,17.3653501381,1.25
2012-12-05,33.709999,33.900002,0.224904442234,5.98791136277,0.609997
2012-12-06,33.900002,33.709999,0.282348113923,18.3433244635,1.299999
2012-12-07,34.169998,33.900002,0.339380653133,34.3194285914,0.640004
2012-12-10,34.57,34.169998,0.385560843684,65.5339956641,0.630001
2012-12-11,35.279999,34.57,0.40157217988,100.0,1.040001
2012-12-12,35.259998,35.279999,0.343133839687,95.3269626168,0.849998
2012-12-13,33.610001,35.259998,0.256733082805,18.2242990654,2.549999
2012-12-14,33.810001,33.610001,0.301104176247,27.5700934579,0.810002
2012-12-17,34.400002,33.810001,0.340977217368,55.1402336449,0.75
2012-12-18,34.59,34.400002,0.333444286953,64.0186448598,0.810002
2012-12-19,34.610001,34.59,0.300300606229,64.953271028,0.739998
2012-12-20,34.43,34.610001,0.25018374563,56.5420093458,0.740002
2012-12-21,34.0,34.43,0.199112918746,44.4897777593,0.849998
2012-12-24,34.279999,34.0,0.174859059108,55.9183037068,0.799999
2012-12-26,33.59,34.279999,0.117765074619,27.7550907122,1.0
2012-12-27,33.689999,33.59,0.115727502358,31.836680883,0.91
2012-12-28,33.220001,33.689999,0.111616305579,12.6530968763,0.669999
2012-12-31,33.869999,33.220001,0.162973466774,39.1836166597,0.970001
2013-01-02,35.360001,33.869999,0.176815237125,100.0,1.580002
2013-01-03,34.77,35.360001,0.0515626986778,60.1941747573,0.700001
2013-01-04,34.400002,34.77,-0.0532149802251,36.519638961,0.880001
2013-01-07,34.34,34.400002,-0.146531102832,35.049002427,0.899997
2013-01-08,33.68,34.34,-0.251019097596,15.0390654373,1.389999
2013-01-09,33.639999,33.68,-0.305768605198,14.2577957535,0.789997
2013-01-10,33.529999,33.639999,-0.351035199504,12.1093578339,0.610001
2013-01-11,32.91,33.529999,-0.374171871465,0.0,1.93
2013-01-14,33.259998,32.91,-0.313517455791,0.0,0.530003
2013-01-15,33.900002,33.259998,-0.236144861711,0.0,1.169998
2013-01-16,34.099998,33.900002,-0.168598734764,0.0,0.5
2013-01-17,34.380001,34.099998,-0.0736257913737,0.0,0.93
2013-01-18,34.52,34.380001,0.0475269488326,0.0,0.959999
2013-01-22,35.189999,34.52,0.214460895,0.0,1.290001
2013-01-23,36.0,35.189999,0.384879907329,0.0,1.280003
2013-01-24,36.990002,36.0,0.53862134084,0.40008,1.880001
2013-01-25,36.98,36.990002,0.644048400784,0.0,0.740002
2013-01-28,38.029999,36.98,0.778875142116,26.3959630498,1.849998
2013-01-29,37.950001,38.029999,0.842408238293,37.2950972521,1.309998
2013-01-30,37.52,37.950001,0.918271978229,19.6720982263,0.57
2013-01-31,37.509998,37.52,1.0451879241,19.2621800255,0.939999
2013-02-01,38.299999,37.509998,1.19748245452,72.685162037,0.990002
2013-02-04,37.740002,38.299999,1.29911106176,59.7222685185,0.829998
2013-02-05,38.130001,37.740002,1.4636768938,73.5294261822,0.970002
2013-02-06,39.169998,38.130001,1.61542484226,93.9215282199,1.489997
2013-02-07,39.48,39.169998,1.67831164727,100.0,0.729999
2013-02-08,39.240002,39.48,1.68926895884,99.1837343607,0.860001
2013-02-11,38.419998,39.240002,1.68479738382,82.44895202,1.740002
2013-02-12,37.889999,38.419998,1.72043248044,71.6326414827,1.579998
2013-02-13,38.450001,37.889999,1.78452867451,83.0612583924,1.110001
2013-02-14,38.27,38.450001,1.7778859418,79.387767097,0.540001
2013-02-15,37.040001,38.27,1.74945299646,54.2857364432,1.559997
2013-02-19,39.279999,37.040001,1.80118646863,100.0,2.25
2013-02-20,38.540001,39.279999,1.61378803962,88.1356492388,1.190003
2013-02-21,35.16,38.540001,1.40206613133,16.4556820488,4.0
2013-02-22,36.110001,35.16,1.43683850569,36.4979056953,1.229999
2013-02-25,34.380001,36.110001,1.38100408683,0.0,2.41
2013-02-26,34.43,34.380001,1.47439440197,0.0,1.16
2013-02-27,35.099998,34.43,1.5961820381,10.0670313649,1.009998
2013-02-28,34.830002,35.099998,1.69198672919,4.02684834017,1.729999
2013-03-01,34.650002,34.830002,1.84489564397,0.0,0.830002
2013-03-04,35.580002,34.650002,2.06544051092,12.376246814,1.18
2013-03-05,36.650002,35.580002,2.26188871106,38.8614149961,1.339996
2013-03-06,37.689999,36.650002,2.40435721951,64.6039341118,1.229999
2013-03-07,38.23,37.689999,2.4705360795,77.9703054235,1.770001
2013-03-08,38.470001,38.23,2.4803221001,83.9109286467,2.079998
2013-03-11,39.099998,38.470001,2.44422821918,99.5049253749,0.969998
2013-03-12,39.119999,39.099998,2.30900155309,45.6496939321,0.530003
2013-03-13,38.98,39.119999,2.10536487308,42.1166181677,0.680001
2013-03-14,36.849998,38.98,1.83394805793,19.1144317742,2.21
2013-03-15,35.290001,36.849998,1.68471008093,2.26780826519,1.639999
2013-03-18,35.150002,35.290001,1.66042438981,0.755939688108,1.140003
2013-03-19,35.080002,35.150002,1.67258389676,0.0,0.659999
2013-03-20,35.950001,35.080002,1.73143541582,0.0,0.989998
2013-03-21,36.009998,35.950001,1.76083569445,0.0,1.319999
2013-03-22,36.619999,36.009998,1.83240953291,0.0,0.790001
2013-03-25,37.529999,36.619999,1.90739963798,0.0,1.900001
2013-03-26,37.860001,37.529999,1.95625725585,0.0,0.690002
2013-03-27,38.16,37.860001,2.02798033281,3.50650603812,1.07
2013-03-28,37.889999,38.16,2.13510161657,0.0,0.490002
2013-04-01,43.93,37.889999,2.34889039263,53.0139021617,8.790001
2013-04-02,44.34,43.93,2.06525632323,52.3874345464,1.990002
2013-04-03,41.099998,44.34,1.66605402829,6.19193046356,4.130001
2013-04-04,42.009998,41.099998,1.49599424433,14.3672529719,1.439999
2013-04-05,41.369999,42.009998,1.23874279228,8.27782269797,1.509998
2013-04-08,41.830002,41.369999,1.02971482814,11.5652347826,1.18
2013-04-09,40.5,41.830002,0.78853738591,0.0,1.5
2013-04-10,41.860001,40.5,0.696599266819,0.0,1.509998
2013-04-11,43.59,41.860001,0.54785326372,2.49141752577,2.799999
2013-04-12,43.75,43.59,0.288727778016,3.86598797251,2.09
2013-04-15,43.299999,43.75,0.045530062619,0.0,1.290001
2013-04-16,45.59,43.299999,-0.101498044289,1.47522686517,2.84
2013-04-17,45.450001,45.59,-0.384395205732,0.0,1.41
2013-04-18,46.970001,45.450001,-0.599923434456,0.0,2.209999
2013-04-19,47.830002,46.970001,-0.879796395849,0.0,2.91
2013-04-22,50.189999,47.830002,-1.172026604,0.0,2.450001
2013-04-23,51.009998,50.189999,-1.62270623858,2.20280271912,2.729999
2013-04-24,50.43,51.009998,-2.12279596532,0.0,2.069999
2013-04-25,52.0,50.43,-2.53040526984,2.18578949804,1.970002
2013-04-26,51.200001,52.0,-3.01075483934,0.0,3.120003
2013-04-29,54.939999,51.200001,-3.33530685383,4.25968682936,3.790001
2013-04-30,53.990002,54.939999,-3.89134291666,1.82192194452,4.420002
2013-05-01,53.279999,53.990002,-4.27836704335,0.0,2.990002
2013-05-02,54.110001,53.279999,-4.43891248787,0.0,1.990001
2013-05-03,54.549999,54.110001,-4.43471993803,0.0,2.36
2013-05-06,59.5,54.549999,-4.16455318509,10.720046921,5.110001
2013-05-07,55.509998,59.5,-3.99577991063,0.0,7.25
2013-05-08,55.790001,55.509998,-3.07491418079,0.0,2.690003
2013-05-09,69.400002,55.790001,-1.57033807639,0.0,19.979996
2013-05-10,76.760002,69.400002,-0.668246118143,0.0,11.75
2013-05-13,87.800003,76.760002,-0.0275823427805,16.832795595,11.239998
2013-05-14,83.239998,87.800003,-0.162433921449,0.0,15.970001
2013-05-15,84.839996,83.239998,0.197314769292,0.0,8.769996
2013-05-16,92.25,84.839996,0.614754207741,21.697709537,10.160004
2013-05-17,91.5,92.25,0.503874072222,18.4495507233,6.940002
2013-05-20,89.940002,91.5,0.480588641908,11.6933890527,3.870003
2013-05-21,87.589996,89.940002,0.665869019976,1.51579878462,4.709999
2013-05-22,87.239998,87.589996,1.2197631175,0.0,5.459999
2013-05-23,92.730003,87.239998,2.06879235702,0.78921619305,9.959999
2013-05-24,97.080002,92.730003,2.70530901879,25.3100590834,5.949997
2013-05-28,110.330002,97.080002,3.13105706132,100.0,13.669998
2013-05-29,104.629997,110.330002,2.33682100275,97.4110034457,15.900002
2013-05-30,104.949997,104.629997,1.78288220963,100.0,8.340004
2013-05-31,97.760002,104.949997,0.985626475303,42.76264921,8.709999
2013-06-03,92.589996,97.760002,0.646916376323,0.0,9.510002
2013-06-04,94.839996,92.589996,0.769756171906,3.62384952241,4.019996
2013-06-05,95.370003,94.839996,0.787152826607,8.81490781733,8.86
2013-06-06,97.349998,95.370003,0.830595303879,28.2076129488,4.159996
2013-06-07,102.040001,97.349998,0.762646635728,67.2888888889,6.200005
2013-06-10,100.050003,102.040001,0.26521420823,37.7537373311,3.949997
2013-06-11,94.470001,100.050003,-0.137416087911,0.0,6.0
2013-06-12,97.730003,94.470001,-0.0214233783677,0.0,6.010002
2013-06-13,98.18,97.730003,-0.0754731358425,0.0,4.159996
2013-06-14,100.300003,98.18,-0.0821531639881,4.10509098606,4.339997
2013-06-17,102.199997,100.300003,-0.191510966455,12.9016304923,4.449997
2013-06-18,103.389999,102.199997,-0.419267661305,17.4070550686,4.780006
2013-06-19,104.68,103.389999,-0.732648365168,21.4644279827,4.659996
2013-06-20,100.650002,104.68,-1.16413753426,4.60250743159,7.68
2013-06-21,99.550003,100.650002,-1.20311145951,0.0,6.199997
2013-06-24,101.489998,99.550003,-0.983872339351,0.0,7.57
2013-06-25,102.400002,101.489998,-0.719832381175,0.0,3.649994
2013-06-26,105.720001,102.400002,-0.300923449763,0.0,3.470001
2013-06-27,109.25,105.720001,0.0721164821414,8.38509133521,4.529999
2013-06-28,107.360001,109.25,0.341356674877,0.0,2.730003
2013-07-01,117.18,107.360001,1.00317705988,38.9928081983,10.409996
2013-07-02,117.82,117.18,1.00005947415,42.0623538878,6.389999
2013-07-03,115.239998,117.82,0.990392130257,29.6882382347,4.980003
2013-07-05,120.089996,115.239998,1.30134451699,52.9496295706,5.040001
2013-07-08,121.610001,120.089996,1.29801413834,60.239824564,3.36
2013-07-09,123.449997,121.610001,1.19028137989,69.0647492366,3.709999
2013-07-10,122.269997,123.449997,0.908879142818,51.7012050688,2.659996
2013-07-11,125.610001,122.269997,0.703330359517,64.7634070437,3.819999
2013-07-12,129.899994,125.610001,0.155907473206,81.5408585188,5.43
2013-07-15,127.260002,129.899994,-0.94717223931,68.7169773585,6.439995
2013-07-16,109.050003,127.260002,-2.08250677295,0.0,19.959999
2013-07-17,120.25,109.050003,-1.6284287326,4.75634029388,17.120003
2013-07-18,119.029999,120.25,-1.9386608437,0.0,6.550003
2013-07-19,119.68,119.029999,-2.05683511808,0.0,4.040001
2013-07-22,122.43,119.68,-2.09082216892,2.29705167706,7.0
2013-07-23,122.739998,122.43,-2.22102068812,3.27250167629,3.739998
2013-07-24,121.699997,122.739998,-2.23671528991,0.0,4.940002
2013-07-25,124.07,121.699997,-1.95544738233,0.0,4.559998
2013-07-26,129.389999,124.07,-1.61657602702,0.0,6.609993
2013-07-29,134.619995,129.389999,-1.51487084213,13.2474295873,7.119995
2013-07-30,131.740005,134.619995,-1.74756153079,0.0,9.310012
2013-07-31,134.279999,131.740005,-1.62066077313,0.259755844156,3.520004
2013-08-01,135.550003,134.279999,-1.54421380231,6.85717922078,3.889999
2013-08-02,138.0,135.550003,-1.41609007012,19.5844363636,4.639999
2013-08-05,144.679993,138.0,-1.34311765785,45.6930145636,6.889999
2013-08-06,142.149994,144.679993,-1.78464116291,28.6852517204,4.62999
2013-08-07,134.229996,142.149994,-2.00025942509,0.0,9.789993
2013-08-08,153.479996,134.229996,-1.3398300787,51.066900774,24.650009
2013-08-09,153.0,153.479996,-2.23652457653,49.3309293304,4.699997
2013-08-12,147.380005,153.0,-3.29421917041,29.0054457155,10.949997
2013-08-13,145.429993,147.380005,-4.01264705438,20.4790560216,5.389999
2013-08-14,139.360001,145.429993,-4.5964173698,0.0,7.37999
2013-08-15,139.669998,139.360001,-4.54979790232,0.0,8.600006
2013-08-16,142.0,139.669998,-4.26830818831,0.0,4.240006
2013-08-19,144.899994,142.0,-3.87949432653,0.0,5.380005
2013-08-20,149.580002,144.899994,-3.42100394377,7.55712413632,4.880005
2013-08-21,147.860001,149.580002,-3.07195511235,0.0,4.059998
2013-08-22,157.100006,147.860001,-2.24780125551,0.0,9.619995
2013-08-23,161.839996,157.100006,-1.90804979269,11.4919277201,7.300003
2013-08-26,164.220001,161.839996,-1.81609307406,35.4839184443,12.75
2013-08-27,167.009995,164.220001,-1.84250996502,63.6088636308,7.850006
2013-08-28,166.449997,167.009995,-2.0802861603,57.9637213637,8.25
2013-08-29,166.059998,166.449997,-2.26893600413,54.0322790388,5.240005
2013-08-30,169.0,166.059998,-2.40004993544,48.1997823345,5.25
2013-09-03,168.940002,169.0,-2.78635585979,36.3155763494,7.300003
2013-09-04,170.619995,168.940002,-3.21551343336,43.7196876404,6.059997
2013-09-05,169.929993,170.619995,-3.86768789417,40.678691875,3.25
2013-09-06,166.970001,169.929993,-4.57051651594,25.55013022,4.779999
2013-09-09,160.699997,166.970001,-5.08850173199,0.0,8.460006
2013-09-10,166.369995,160.699997,-4.99127254151,10.4090286373,6.869995
2013-09-11,163.520004,166.369995,-5.24989046754,0.0,5.769989
2013-09-12,164.929993,163.520004,-5.14203810401,0.0,6.25
2013-09-13,165.539993,164.929993,-4.96157292039,0.0,4.209991
2013-09-16,166.580002,165.539993,-4.61315299998,1.3259708271,5.310013
